symbol,market,status,delay,entry_price,stop,risk_pct,us_high_quality,reversal_date,reversal_close,reversal_high,reversal_low,prev5_high,clv,body_frac,vol_ratio20,vol_expand,ema20_reclaim_on_day1,prev5_high_reclaim_on_day1,score,target_1R,target_2R,both_highs
TRI.TO,CANADA,CONFIRMED_ENTRY,2,141.9499969482422,131.14999389648438,0.07608315099644355,False,2026-09-21,134.00999450683594,134.77000427246094,131.14999389648438,147.49000549316406,0.7900531527012616,0.4640850443220185,0.7103550227161908,False,False,False,5,152.75,163.5500030517578,False
