setup,score,vol_expand,ema20_reclaim,prev_high_reclaim,clv,body_frac,vol_ratio,ret1,maxup1,maxdd1,ret3,maxup3,maxdd3,ret5,maxup5,maxdd5,ret10,maxup10,maxdd10,symbol,market,date
True,6,True,False,False,0.7679764635484214,0.37254911738306346,1.2703641429400805,-0.00961773352098183,0.002564839182011225,-0.02103100725383711,0.04789665008732569,0.053218538218679834,-0.02103100725383711,-0.004167827499841126,0.053218538218679834,-0.02103100725383711,-0.01436281056589106,0.053218538218679834,-0.04866639430836772,AAPL,US,2022-09-07
True,6,True,False,False,0.8620685119268414,0.37930961908295024,1.528313697119017,-0.049119000520259526,-0.02082211125835065,-0.06113183567078195,-0.04931917222355986,-0.02082211125835065,-0.0810863580074549,-0.02295776325148613,-0.016417379603675508,-0.0810863580074549,-0.07674850969156011,-0.015349462997120145,-0.0810863580074549,AAPL,US,2022-09-28
True,6,True,False,False,0.8847565402854367,0.78810155877748,1.116408707917018,0.02562319926978085,0.026465565942232372,0.012706303296874166,0.020919759101038826,0.03573198094873953,0.003931159893252545,-0.01425043645627,0.03573198094873953,-0.027237387684933445,-0.00028066873859167174,0.03573198094873953,-0.056721856612211186,AAPL,US,2022-10-03
True,6,True,False,False,0.9349250796866161,0.8676788439069102,1.1408591911894361,-0.03223987783378657,0.010700188286739243,-0.033568659300898696,0.00531507019813704,0.025945862470181602,-0.033568659300898696,0.002797393915102475,0.025945862470181602,-0.033568659300898696,0.012658229225281259,0.06643838893042031,-0.033568659300898696,AAPL,US,2022-10-13
True,5,False,False,False,0.7153027036713214,0.544481067784556,0.7812750981041425,0.03509017681447002,0.03563847258432484,0.009732098774850817,0.038996430550913175,0.0712082149406923,0.009732098774850817,0.03207423943951615,0.0712082149406923,0.009732098774850817,0.06812424042261589,0.07230490396494726,0.009732098774850817,AAPL,US,2023-03-02
True,5,False,False,False,0.805732251935294,0.6974531423878547,1.0909343176653667,0.007736748473957222,0.00939878370016145,-0.004298271940984755,0.03799650015209033,0.04046087042127455,-0.004298271940984755,0.023611742358440768,0.04046087042127455,-0.004298271940984755,0.08579307078328946,0.08842927640370646,-0.004298271940984755,AAPL,US,2023-08-18
True,6,True,False,False,0.8608121442621205,0.5096355545099875,2.009778501250966,0.0034915075287291764,0.01509328916874475,0.0012950708268502087,-0.007096329880091012,0.015431451402358798,-0.015431515156315356,-0.010250070397160194,0.015431451402358798,-0.02241499247347012,-0.020443875325126926,0.015431451402358798,-0.02241499247347012,AAPL,US,2023-09-07
True,5,False,False,False,0.7524524378522515,0.5122537744916528,1.0305538038606303,0.002543259776062623,0.003872714706735003,-0.008959660922770785,-0.035317966919029,0.003872714706735003,-0.042369996772545604,-0.01566487112824455,0.003872714706735003,-0.042369996772545604,0.036011396306829146,0.03716744787489645,-0.042369996772545604,AAPL,US,2023-10-23
True,6,True,False,False,0.9712470810766021,0.9169343869895181,1.167556926708971,-0.005405272711448195,0.002515071107104472,-0.04072585950213503,0.013057838219880269,0.013111324819595316,-0.04072585950213503,0.007813245827581028,0.022423206942392193,-0.04072585950213503,-0.014799285567692055,0.022423206942392193,-0.04072585950213503,AAPL,US,2024-02-01
True,6,True,False,False,0.8168322534469169,0.7413371455117803,1.7959371164487863,0.009846789218560303,0.018294502972209248,-5.3650180980246986e-05,0.019155398984522787,0.0279797176581722,-5.3650180980246986e-05,0.017438726200039945,0.0279797176581722,-5.3650180980246986e-05,-0.017795822726879518,0.0279797176581722,-0.022967786751185715,AAPL,US,2024-02-02
True,5,False,False,False,0.7041300216632785,0.3509171020903879,0.9992033068559942,-0.006625468220785136,0.002682952513039183,-0.013688892813134457,-0.016262482192428318,0.002682952513039183,-0.028746731853071195,-0.0684992365136915,0.002682952513039183,-0.07123701217270406,-0.05147035410409684,0.002682952513039183,-0.0774242908366003,AAPL,US,2024-02-27
True,7,True,True,False,0.9789739265909758,0.4112699445473266,1.1800561879115117,-0.0157542328002358,0.00905555854322504,-0.023693358458795832,-0.025223430325073015,0.00905555854322504,-0.05214209003499759,-0.011453855294369597,0.00905555854322504,-0.05214209003499759,-0.11722628094953269,0.00905555854322504,-0.1381906103694106,AAPL,US,2025-02-28
True,5,False,False,False,0.7601033158124199,0.4824749730605637,0.8792745073310633,-0.010087037063657212,0.005644390643208208,-0.010815275988783846,-0.003422891014067009,0.005644390643208208,-0.027893927336228863,-0.00819334269594374,0.005644390643208208,-0.027893927336228863,-0.010014159806008283,0.005644390643208208,-0.027893927336228863,AAPL,US,2025-12-16
True,5,False,False,False,0.8299881116281342,0.5609105430657295,0.8438306646674764,0.003655516130785408,0.010004694485190146,-0.011274353418682992,-0.01585345137707106,0.010004694485190146,-0.021933187779351937,-0.027166329160205338,0.010004694485190146,-0.03986452184132172,-0.032284098798928684,0.010004694485190146,-0.05340929014146145,AAPL,US,2026-03-09
True,6,True,False,False,0.854823976743064,0.8198108745196615,2.100603573806521,0.06653914607929945,0.06734159588593469,0.0018518023182805265,0.05271254686700155,0.08018042681499504,0.0015432578365301985,-0.0027160013515297177,0.08018042681499504,-0.03709663466827695,-0.01962863992663355,0.08018042681499504,-0.144620611875248,MSFT,US,2020-02-28
True,6,True,False,False,0.9857451967510796,0.7624670631770869,1.2043381114500835,0.004408014569215357,0.013833177719166034,-0.0017815775343071882,0.02822856750932612,0.032120539410668725,-0.00478278095369955,0.02499313194080144,0.03577802050103096,-0.00478278095369955,0.0548628297934719,0.05988014320167845,-0.00478278095369955,MSFT,US,2020-12-11
True,5,False,False,False,0.7442629511969392,0.48196713110038225,1.011136019866349,0.005487079145916507,0.008273523213003342,-0.018305102841527088,-0.0038154320345026305,0.009002289229226523,-0.023106445200251513,0.0025719806537116696,0.018004879272957686,-0.023106445200251513,0.002186289646349149,0.018004879272957686,-0.03862473702285962,MSFT,US,2021-02-23
True,5,False,False,False,0.974853978944636,0.6344293889693968,0.9942031618025667,0.010931996356512652,0.018299940275094073,0.005766382481231069,-0.014015035682686139,0.018299940275094073,-0.02867081929096227,-0.026828937861560376,0.018299940275094073,-0.046690201737541015,-0.010734886940839461,0.018299940275094073,-0.046690201737541015,MSFT,US,2021-05-06
True,6,True,False,False,0.9081859831130953,0.41687175797963155,1.228753958835778,-0.029362691853616285,-0.007513179480111987,-0.03313961899761697,0.007797508586681046,0.01198058426330495,-0.03313961899761697,-0.012792953685384911,0.01198058426330495,-0.03313961899761697,0.024656835895618068,0.028849571018185083,-0.03313961899761697,MSFT,US,2021-05-11
True,6,True,False,False,0.8987336437767321,0.8032231329498436,1.208926988545726,-0.0207197386368273,-0.004669881716350632,-0.030612456476133088,0.01387042733512267,0.01566918019486807,-0.030612456476133088,0.019889312436803808,0.026080971064395664,-0.030612456476133088,0.052265815137008786,0.05309604964375758,-0.030612456476133088,MSFT,US,2021-10-01
True,6,True,False,False,0.853973445376812,0.38070114709287467,1.4823248232901414,-0.012013502974630219,-0.0030882888043276546,-0.019240175346421973,0.029030238774216288,0.030296369468550965,-0.019240175346421973,0.057597315088881995,0.05768996110234226,-0.019240175346421973,0.03381703504664557,0.06331053838136702,-0.019240175346421973,MSFT,US,2021-12-17
True,6,True,False,False,0.9551333736988973,0.476570225428478,1.4964797358002608,0.002259489639343082,0.007446032335526764,-0.013936767119635207,-0.030133261612480977,0.02908347390131394,-0.0326788048624479,-0.03697465123698773,0.02908347390131394,-0.039870262047336014,-0.08203102788700245,0.02908347390131394,-0.12161490033830324,MSFT,US,2022-01-10
True,6,True,False,False,0.9123062977511067,0.8415850131652727,1.3345900043742334,-0.02433950246210914,-0.0012898849398208512,-0.027273104456624897,-0.027724192620067756,0.011959914903611368,-0.029207079073393927,-0.044584101809810095,0.011959914903611368,-0.11009025414896045,0.0025143441836670277,0.011959914903611368,-0.11009025414896045,MSFT,US,2022-01-14
True,6,True,False,False,0.9758880299908598,0.9340090055200125,1.4621255784938385,0.009233044044475891,0.010319324252305417,-0.009980109808810811,0.0012220837829504116,0.018262679317179842,-0.009980109808810811,0.004514807148168654,0.02898947208260516,-0.009980109808810811,-0.030551019363673437,0.02898947208260516,-0.08347185990729378,MSFT,US,2022-02-24
True,6,True,False,False,0.9622839198278755,0.7185682115335228,1.2558922363367788,-0.037403958965623874,-0.008407154646730586,-0.03818766225596104,0.03173971844436929,0.036548802080931475,-0.03818766225596104,0.013358580952039123,0.036548802080931475,-0.03818766225596104,-0.057495087794599775,0.036548802080931475,-0.06198347199155285,MSFT,US,2022-04-25
True,5,False,False,False,0.847426202470578,0.4650730962986241,1.06811905036933,0.005381437931119004,0.009575793496225948,-0.02682811902789284,0.006054234900862987,0.03213051306690429,-0.02682811902789284,0.03778885691663536,0.04807694733937584,-0.02682811902789284,0.06339009144686925,0.0685736832986561,-0.02682811902789284,MSFT,US,2022-07-13
True,5,False,False,False,0.8847828358468898,0.381521268602876,0.9148659151146508,0.010390599245782006,0.02475613174335245,0.0027158618833120762,0.02144995891607082,0.02660589715166206,-0.003069772533598858,0.04234900202400471,0.04254586253148984,-0.003069772533598858,0.08788590302899224,0.09351402376560203,-0.017750246264797376,MSFT,US,2022-07-14
True,6,True,False,False,0.8554787674862807,0.477856937068955,1.1157013708742507,-0.008465723167776606,-0.004130710068442456,-0.01995761399982876,-0.01447747055238735,0.012841489172780829,-0.02842311108774076,-0.02891380185182091,0.012841489172780829,-0.03811557332791404,-0.015458944798795837,0.012841489172780829,-0.04821706601632836,MSFT,US,2022-09-19
True,6,True,False,False,0.8903947862960438,0.8479669036259614,1.416358262569731,-0.024248554889949814,0.012807493308302664,-0.025187767837622332,0.01818655079041176,0.04136787369762729,-0.025187767837622332,0.008154112044526762,0.04136787369762729,-0.025187767837622332,-0.031975642939012894,0.07172133565099315,-0.03611670052675042,MSFT,US,2022-10-13
True,5,False,False,False,0.9754905810678902,0.47058757531218665,1.0956930673901972,0.029269547863637113,0.03170872091311372,-0.0004969097502117714,0.01409276636942236,0.04634352355805205,-0.0004969097502117714,0.11617514226051595,0.12015005049100891,-0.0004969097502117714,0.09264095383645277,0.12015005049100891,-0.0004969097502117714,MSFT,US,2022-11-04
True,5,False,False,False,0.7527841308787869,0.5345225432190244,0.866285880402619,0.01087664361208196,0.015798075964512437,-0.006989327055948458,-0.0126963967574244,0.015798075964512437,-0.03279586324513106,-0.030066111542037643,0.015798075964512437,-0.03279586324513106,-0.08060389326776518,0.016335864103963482,-0.08287851280818281,MSFT,US,2022-12-20
True,5,False,False,False,0.9499147456997286,0.7875652584114511,0.7793789209358378,0.0166460893372542,0.017960261767976382,0.0011150710930096785,0.012106190012109108,0.035880804583762194,0.0011150710930096785,0.004818580154277496,0.035880804583762194,-0.0011947094144391102,0.09991638325996366,0.10134995953953463,-0.021424870805301865,MSFT,US,2023-03-02
True,5,False,False,False,0.8483565550191396,0.5081922105210488,0.8489256956645175,-0.023976640309151365,0.0028604500544204825,-0.024767692551628473,-0.03541728952396628,0.0028604500544204825,-0.041533365616294726,-0.05023576554476006,0.0028604500544204825,-0.056686474936494036,-0.04643209916198654,0.0028604500544204825,-0.05842068974577164,MSFT,US,2023-09-19
True,5,False,False,False,0.9783006488737926,0.39644503834254136,0.7494858614166083,0.023546551408440086,0.02648054254627752,0.01588832310485966,0.013327344848171219,0.034014593475686805,0.012879726404060099,0.013774856732377216,0.034014593475686805,0.0041523785814505665,-0.00022379462074473278,0.037719395609874695,-0.009423609804273037,MSFT,US,2024-02-21
True,6,True,False,False,0.9283301040323808,0.4224285887054243,2.108954919864234,0.018243809655683396,0.03498396782670876,0.016840447681914394,-0.024333421902707153,0.03498396782670876,-0.024734316916950716,-0.00300730447842934,0.03498396782670876,-0.024734316916950716,0.03327978628584338,0.03916899025869025,-0.024734316916950716,MSFT,US,2024-04-25
True,6,False,True,False,0.9762326337480978,0.4138591603768557,0.8918750187384866,-0.022333443821705656,-0.004229778931846506,-0.026702499156301296,-0.03197784680519422,-0.004229778931846506,-0.03720675591358158,-0.04824542855860514,-0.004229778931846506,-0.049500386781301975,-0.02593539837806147,-0.004229778931846506,-0.05142934583546843,MSFT,US,2024-09-30
True,5,False,False,False,0.8731624238078152,0.5086785749209526,1.0082617024617844,0.006631242036297724,0.013672340114409653,-0.0009885502224550313,0.003882377230602696,0.013672340114409653,-0.0037615968599846727,0.009717678861966617,0.022497802869523298,-0.0037615968599846727,0.03086496625849544,0.038267673715396855,-0.01019981348430743,MSFT,US,2024-10-08
True,6,True,False,False,0.9421324783258965,0.3914997764987044,1.4078413958699627,-0.021411099868327232,0.004609750903639576,-0.02728023177491612,0.010151326488629708,0.011788708769074896,-0.04027807884770718,-0.009269748779518472,0.012997895966671225,-0.04027807884770718,-0.02123478432650494,0.012997895966671225,-0.05058055574956288,MSFT,US,2025-02-28
True,5,False,False,False,0.9042432373197644,0.5059839674833453,0.8659392070360427,0.000455328996976867,0.005285869049984182,-0.005543243059992542,-0.02003484134845368,0.013561138325411504,-0.02524153458530143,-0.013283972218291584,0.013561138325411504,-0.02524153458530143,0.007760511688676086,0.023974424461987276,-0.02524153458530143,MSFT,US,2025-09-02
True,5,False,False,False,0.8157309726131889,0.35991226223987677,0.7536725646002855,-0.00027265649020702387,0.00704866214754718,-0.006951380980270483,1.9351361532971012e-05,0.00704866214754718,-0.012189341843070078,0.007963774251210198,0.00998897245170527,-0.012189341843070078,0.05549371374315726,0.07817798504691664,-0.012189341843070078,MSFT,US,2025-10-14
True,5,False,False,False,0.7860202695643095,0.6390876954689564,0.8216406861661623,-0.0005668537354907022,0.007577743272237258,-0.002917858220181868,0.020004592591847725,0.02772935602834714,-0.002917858220181868,0.021956701993006922,0.02772935602834714,-0.002917858220181868,0.01517656916885568,0.027897258202655983,-0.002917858220181868,MSFT,US,2025-12-16
True,5,False,False,False,0.9529430537548621,0.6352927096838497,0.7331414116488623,0.02982008150415294,0.0320565728392499,0.0029820285802735214,0.009614421206455503,0.04753213334760131,0.002262273405938542,0.03838049092798412,0.04753213334760131,0.002262273405938542,0.043084907616233625,0.061825229043041,0.002262273405938542,MSFT,US,2026-02-24
True,7,True,True,False,0.9220735688197251,0.9002282972976834,1.8548904532193606,0.023549288888223163,0.02784451280601541,-0.03358401151823376,0.0534674538387272,0.054874500180429164,-0.03358401151823376,-0.014922064443460004,0.054874500180429164,-0.04469215537727911,-0.10823135510343784,0.054874500180429164,-0.20094811315108518,NVDA,US,2020-02-28
True,6,True,False,False,0.8797718846852556,0.5478900355408164,1.1207885660292023,-0.06650746913422845,-0.03373720013858661,-0.16840823730528443,-0.05302153110744434,0.06006351866954818,-0.16840823730528443,0.1468676647276672,0.16288466675584679,-0.16840823730528443,0.2132366065973037,0.2675469075414185,-0.16840823730528443,NVDA,US,2020-03-17
True,7,True,True,False,0.7103358753853649,0.5435988966412469,1.2053113030722842,0.022266508276928887,0.024252810540869696,0.0022801895237427594,0.026582785265995224,0.03156093727268239,0.001446673723304981,0.0412228088740858,0.05610833613172472,0.001446673723304981,0.09858238678548403,0.1285250141748131,0.001446673723304981,NVDA,US,2020-07-24
True,5,False,False,False,0.9198014274765581,0.7957834878241864,1.0190053722004326,-0.038287417438938265,-0.003215332728816911,-0.041729944373894656,-0.004421366194258924,0.0015200942895210456,-0.05922244587804715,-0.02030595490088727,0.006850019461589696,-0.05922244587804715,0.09376993627550911,0.10570525289492783,-0.05922244587804715,NVDA,US,2021-05-11
True,6,True,False,False,0.777093989381105,0.7348064686094116,1.694244373252173,-0.008932782718409804,0.003101444158572164,-0.03278825658596174,0.04335776585141149,0.05895963700375395,-0.03278825658596174,0.02738324062429287,0.05895963700375395,-0.03278825658596174,0.05166438036457177,0.06289990692778935,-0.03278825658596174,NVDA,US,2021-07-19
True,6,True,False,False,0.7612046754100192,0.4467792109611125,1.2630649114078412,0.07488445952798539,0.0763313440942861,-0.017609467190633388,-0.01891517344879079,0.09962244158022293,-0.020362057960555235,0.02604382104424041,0.09962244158022293,-0.042065149544830094,0.05872182521467639,0.1056217259150194,-0.042065149544830094,NVDA,US,2021-12-14
True,5,False,False,False,0.8106333707023846,0.39184298885735386,0.9364340247770927,-0.03303989451113931,0.008659347290313812,-0.03978276301792494,-0.012811418154701326,0.008659347290313812,-0.08992836264419057,-0.05688828639201704,0.01479873545571464,-0.08992836264419057,-0.1704876320231946,0.01479873545571464,-0.17442687739458795,NVDA,US,2022-01-06
True,6,True,False,False,0.9621916628519712,0.4487670694567243,1.2226650735395783,0.015219006985282668,0.024270142413089557,-0.020474379189687864,-0.030109388445775154,0.04361312868255962,-0.0329196649943847,-0.05463514571078398,0.04361312868255962,-0.05948913860961125,-0.18525548190461183,0.04361312868255962,-0.23766418080990737,NVDA,US,2022-01-10
True,6,True,False,False,0.996789958094947,0.41813819100285127,1.9607894456820592,-0.044840021383422246,-0.018355279902874888,-0.058702737425017526,-0.06109870839872389,0.02930849583201267,-0.07260825042294838,0.0476638283693831,0.048647942530056776,-0.08882427271940119,0.05801816935965154,0.10461222065365927,-0.08882427271940119,NVDA,US,2022-01-24
True,6,True,False,False,0.9821305675247328,0.939175238811859,1.3000141697464958,0.017222625967040495,0.019749132376918332,-0.015453775258110536,-0.011411520531632524,0.03861391472436071,-0.025939030734185797,-0.001261563797679277,0.03861391472436071,-0.025939030734185797,-0.04573583701672146,0.03861391472436071,-0.13030472078127475,NVDA,US,2022-02-24
True,6,True,False,False,0.9493529834651309,0.8245012580877052,1.1889185290059792,-0.05597449345841676,-0.0057282990165011816,-0.06190354593595504,-0.006029341481523343,0.0067834977094654025,-0.08099683684577819,-0.018541054120176592,0.011355573207006753,-0.08099683684577819,-0.14832689498670226,0.025022647357606287,-0.15450723261958899,NVDA,US,2022-04-25
True,6,True,False,False,0.9923581070177349,0.8613537811232743,1.3038567736562072,0.01109330913343709,0.023723630687918273,-0.011694752924116703,0.05840683306225625,0.07170543991587341,-0.011694752924116703,0.00788562992692099,0.07170543991587341,-0.011694752924116703,0.13552534118977855,0.14341093560724194,-0.03334663532455262,NVDA,US,2022-07-05
True,7,True,True,False,0.969479006329863,0.9596049700628534,1.5207067748307561,-0.09227939060616608,0.0006140086004098322,-0.09356341426581449,-0.13649293491938397,0.0006140086004098322,-0.1524590088423492,-0.22196168753868561,0.0006140086004098322,-0.2591972046314306,-0.1966016159829691,0.0006140086004098322,-0.2591972046314306,NVDA,US,2022-08-25
True,6,True,False,False,0.9764707013750535,0.7663867620447402,1.1228230113842281,0.013941507112116502,0.020078825517515497,-0.014244562121932591,0.004773525211207774,0.0631157386986001,-0.014244562121932591,-0.05167436297219852,0.0631157386986001,-0.0712985382377942,-0.08023945424563983,0.0631157386986001,-0.09486265826036622,NVDA,US,2022-09-16
True,6,True,False,False,0.9067193687808577,0.7818182229395925,1.3709441499869857,-0.061287541571858895,0.012625492279360273,-0.063210598851006,0.0005851335315485429,0.04448141606486722,-0.063210598851006,0.01956512268419619,0.06764202438497313,-0.063210598851006,0.10167222690071465,0.1570234531373662,-0.063210598851006,NVDA,US,2022-10-13
True,6,False,True,False,0.8114630771310954,0.38310658998915686,0.8657534090708927,0.009118744461229067,0.009268221622042772,-0.012145932035631746,0.04383738686657668,0.05052705041882777,-0.012145932035631746,0.013491261857978554,0.05052705041882777,-0.012145932035631746,0.037035685201890045,0.05052705041882777,-0.01991924136006873,NVDA,US,2023-04-14
True,6,True,False,False,0.9865288316459295,0.936371389210819,1.5230162024807599,0.00427420163595138,0.03462648028102722,-0.00098257155192083,-0.009347719511457964,0.03462648028102722,-0.01718723630702146,0.07345794862781418,0.07569778558682372,-0.04783647007604119,0.07044098844756541,0.14885858209358616,-0.04783647007604119,NVDA,US,2023-08-14
True,5,False,False,False,0.8768952251640634,0.5432641345386531,0.8494293653360772,-0.010144071246416808,1.1289320411833614e-07,-0.021925939498009916,-0.06707454936608359,1.1289320411833614e-07,-0.06791608033655872,-0.03966685909314194,1.1289320411833614e-07,-0.06791608033655872,0.01855986820539468,0.027498542552757854,-0.06791608033655872,NVDA,US,2023-09-18
True,5,False,False,False,0.881457899217848,0.7581403900496604,1.0462888754761437,0.016009287964242613,0.016800454862879066,-0.00660842765039682,-0.061640547602150764,0.016800454862879066,-0.07201865382968664,-0.04221052481800247,0.016800454862879066,-0.07201865382968664,0.06459572810560754,0.06887733207323721,-0.0871434505480887,NVDA,US,2023-10-23
True,6,True,False,False,0.8027204246719094,0.47755037217958884,1.4882575153643016,-0.06357794901145963,-0.03598396551569538,-0.15456325863209996,-0.07793426467472508,0.014262977484271078,-0.15456325863209996,-0.023492198238393214,0.014262977484271078,-0.15456325863209996,0.16136843894524722,0.16528377536087313,-0.15456325863209996,NVDA,US,2024-08-02
True,6,True,False,False,0.9992161171109074,0.5631378772212013,2.231988513429701,-0.04101099861365198,-0.016280381546747824,-0.06930771719255702,-0.06915266674738496,-0.008837924223659588,-0.08442521978162709,-0.08016129120155924,-0.008837924223659588,-0.12388554601360224,0.029537197653041414,0.046592790260605144,-0.12388554601360224,NVDA,US,2025-01-28
True,6,True,False,False,0.980437483264049,0.7940167600953466,1.5129748532655933,-0.08693557655637818,-0.009766186120572007,-0.10118468749743481,-0.06099891156054815,-0.009766186120572007,-0.11855577728143518,-0.09790248328730122,-0.009766186120572007,-0.13896881184573218,-0.025927000852340787,-0.009766186120572007,-0.16130324330442403,NVDA,US,2025-02-28
True,6,True,False,False,0.7283541734005881,0.6728355686169113,2.0436360041315447,-0.01372390836904025,0.08408431449466702,-0.03256868369541388,0.1017000835683366,0.1788201812239627,-0.03256868369541388,0.1338590261628363,0.1788201812239627,-0.03256868369541388,0.01280207449788584,0.1788201812239627,-0.03256868369541388,NVDA,US,2025-04-07
True,5,False,False,False,0.8888877355422216,0.8469382106057143,1.0574948496542063,-0.013316571281988043,-0.008658577020179248,-0.030469161658727817,0.00471281996369699,0.012165698971451588,-0.030469161658727817,0.0009315630593345059,0.012165698971451588,-0.03792198938366076,0.0041096104874225325,0.03512840775111248,-0.03792198938366076,NVDA,US,2026-03-02
True,6,True,False,False,0.9235662486003543,0.8790550912171143,1.7544833609986916,0.03726611425327642,0.037563392320214106,-0.007299270072992692,0.04888118143973963,0.05976374574900456,-0.007299270072992692,0.009205008787118496,0.05976374574900456,-0.007564714276086626,-0.05242203052422034,0.05976374574900456,-0.11081619110816188,AMZN,US,2020-02-28
True,6,False,True,False,0.844334362113235,0.844334362113235,0.7651959223308604,0.0007815221854263754,0.015116676215529923,-0.0038255846987680364,0.022288535724432013,0.02591119609921466,-0.0038255846987680364,0.04015990963806204,0.044767016522256675,-0.0038255846987680364,0.047612503089984104,0.050522688257111925,-0.0038255846987680364,AMZN,US,2020-05-04
True,6,False,True,False,0.8421090666400274,0.5495884017063316,0.9586182716822624,0.015387648743417026,0.02960871824768474,0.002279910860444989,0.008182383943520666,0.02960871824768474,-0.004370361625364749,0.05176956540612809,0.0790685541273699,-0.004370361625364749,0.0526935383559326,0.07928458731980492,-0.004370361625364749,AMZN,US,2020-07-24
True,6,True,False,False,0.9831851610891079,0.5930768740630942,1.1429708386344657,0.05692335984779917,0.05861228088043258,0.013420139311245194,0.020037382221879563,0.05861228088043258,0.0015301723515874777,0.07214395660264628,0.07247835966843375,0.0015301723515874777,0.08063927887690059,0.08901626122528428,0.0015301723515874777,AMZN,US,2020-09-21
True,5,False,False,False,0.9509255130090987,0.43097423472953456,0.8938307971622105,0.013011701561464806,0.02376123507070438,0.003074065170142415,0.03996255343651045,0.04190068728741081,0.003074065170142415,0.02734872161212154,0.04719843594008344,0.003074065170142415,0.053760397810981964,0.06019084625414406,0.003074065170142415,AMZN,US,2020-12-11
True,6,True,False,False,0.9079475272620424,0.60712726314084,1.2415554216515672,-0.010946968676518232,-0.0072844773149652875,-0.021637243882107082,-0.03179531241611133,-0.005083810848150794,-0.04939739607544624,-0.03129444011686189,-0.005083810848150794,-0.04939739607544624,-0.04121148236610428,-0.005083810848150794,-0.09813743905321282,AMZN,US,2021-02-23
True,5,False,False,False,0.8805046298608998,0.5412191588594057,1.0935775034361008,-0.0044640578502762596,0.007415975521475104,-0.005232265303762196,-0.024939744679704168,0.007415975521475104,-0.05413790426767251,-0.043824467688906577,0.007415975521475104,-0.05413790426767251,-0.017750548650385167,0.007415975521475104,-0.05413790426767251,AMZN,US,2021-05-06
