symbol,market,rule,reversal_date,entry_date,target_R,stop,risk_pct,target,outcome,exit_date,bars_held,ret,R
0005.HK,HK,REV_HIGH,2020-02-04,2020-02-06,1,40.011118427481996,0.032815254324379386,42.72616337183441,TARGET,2020-02-13,5,0.03281525432437937,1.0
0005.HK,HK,REV_HIGH,2020-02-04,2020-02-06,2,40.011118427481996,0.032815254324379386,44.08368584401062,TIME,2020-02-20,10,-0.018998222239189233,-0.5789448422794933
0005.HK,HK,REV_HIGH,2020-02-04,2020-02-06,3,40.011118427481996,0.032815254324379386,45.441208316186824,TIME,2020-02-20,10,-0.018998222239189233,-0.5789448422794933
0005.HK,HK,REV_HIGH,2020-05-05,2020-05-08,1,27.36474769074098,0.03160561153502944,29.150961232598856,STOP,2020-05-14,4,-0.03160561153502939,-1.0
0005.HK,HK,REV_HIGH,2020-05-05,2020-05-08,2,27.36474769074098,0.03160561153502944,30.044068003527794,STOP,2020-05-14,4,-0.03160561153502939,-1.0
0005.HK,HK,REV_HIGH,2020-05-05,2020-05-08,3,27.36474769074098,0.03160561153502944,30.937174774456732,STOP,2020-05-14,4,-0.03160561153502939,-1.0
0005.HK,HK,REV_HIGH,2020-05-18,2020-05-19,1,27.007505820293197,0.04182510518756197,29.36530454347634,STOP,2020-05-22,3,-0.041825105187561995,-1.0
0005.HK,HK,REV_HIGH,2020-05-18,2020-05-19,2,27.007505820293197,0.04182510518756197,30.544203905067913,STOP,2020-05-22,3,-0.041825105187561995,-1.0
0005.HK,HK,REV_HIGH,2020-05-18,2020-05-19,3,27.007505820293197,0.04182510518756197,31.723103266659486,STOP,2020-05-22,3,-0.041825105187561995,-1.0
0005.HK,HK,REV_HIGH+EMA20,2020-05-18,2020-05-19,1,27.007505820293197,0.04182510518756197,29.36530454347634,STOP,2020-05-22,3,-0.041825105187561995,-1.0
0005.HK,HK,REV_HIGH+EMA20,2020-05-18,2020-05-19,2,27.007505820293197,0.04182510518756197,30.544203905067913,STOP,2020-05-22,3,-0.041825105187561995,-1.0
0005.HK,HK,REV_HIGH+EMA20,2020-05-18,2020-05-19,3,27.007505820293197,0.04182510518756197,31.723103266659486,STOP,2020-05-22,3,-0.041825105187561995,-1.0
0005.HK,HK,REV_HIGH,2021-04-23,2021-04-26,1,32.55330343098183,0.014412274148279091,33.505358983568954,TARGET,2021-04-27,1,0.014412274148279058,1.0
0005.HK,HK,REV_HIGH,2021-04-23,2021-04-26,2,32.55330343098183,0.014412274148279091,33.98138675986252,TARGET,2021-04-27,1,0.028824548296558117,2.0
0005.HK,HK,REV_HIGH,2021-04-23,2021-04-26,3,32.55330343098183,0.014412274148279091,34.45741453615608,TARGET,2021-04-28,2,0.043236822444837175,3.0
0005.HK,HK,PREV5_HIGH,2021-04-23,2021-04-28,1,32.55330343098183,0.06322416191585797,36.94742899089317,TIME,2021-05-12,10,0.010537674541143405,0.1666716366310636
0005.HK,HK,PREV5_HIGH,2021-04-23,2021-04-28,2,32.55330343098183,0.06322416191585797,39.144491770848845,TIME,2021-05-12,10,0.010537674541143405,0.1666716366310636
0005.HK,HK,PREV5_HIGH,2021-04-23,2021-04-28,3,32.55330343098183,0.06322416191585797,41.34155455080452,TIME,2021-05-12,10,0.010537674541143405,0.1666716366310636
0005.HK,HK,REV_HIGH+EMA20,2021-04-23,2021-04-27,1,32.55330343098183,0.03369563769436566,34.823611547045516,TARGET,2021-04-29,2,0.033695637694365566,1.0
0005.HK,HK,REV_HIGH+EMA20,2021-04-23,2021-04-27,2,32.55330343098183,0.03369563769436566,35.95876560507736,TARGET,2021-04-30,3,0.06739127538873135,2.0
0005.HK,HK,REV_HIGH+EMA20,2021-04-23,2021-04-27,3,32.55330343098183,0.03369563769436566,37.093919663109205,TIME,2021-05-11,10,0.05108678556218749,1.5161246101221528
0005.HK,HK,BOTH_HIGHS,2021-04-23,2021-04-28,1,32.55330343098183,0.06322416191585797,36.94742899089317,TIME,2021-05-12,10,0.010537674541143405,0.1666716366310636
0005.HK,HK,BOTH_HIGHS,2021-04-23,2021-04-28,2,32.55330343098183,0.06322416191585797,39.144491770848845,TIME,2021-05-12,10,0.010537674541143405,0.1666716366310636
0005.HK,HK,BOTH_HIGHS,2021-04-23,2021-04-28,3,32.55330343098183,0.06322416191585797,41.34155455080452,TIME,2021-05-12,10,0.010537674541143405,0.1666716366310636
0005.HK,HK,BOTH_HIGHS+EMA20,2021-04-23,2021-04-28,1,32.55330343098183,0.06322416191585797,36.94742899089317,TIME,2021-05-12,10,0.010537674541143405,0.1666716366310636
0005.HK,HK,BOTH_HIGHS+EMA20,2021-04-23,2021-04-28,2,32.55330343098183,0.06322416191585797,39.144491770848845,TIME,2021-05-12,10,0.010537674541143405,0.1666716366310636
0005.HK,HK,BOTH_HIGHS+EMA20,2021-04-23,2021-04-28,3,32.55330343098183,0.06322416191585797,41.34155455080452,TIME,2021-05-12,10,0.010537674541143405,0.1666716366310636
0005.HK,HK,REV_HIGH,2021-08-25,2021-08-26,1,30.556911961696255,0.02253874299253674,31.966102106907268,STOP,2021-08-31,3,-0.022538742992536775,-1.0
0005.HK,HK,REV_HIGH,2021-08-25,2021-08-26,2,30.556911961696255,0.02253874299253674,32.67069717951277,STOP,2021-08-31,3,-0.022538742992536775,-1.0
0005.HK,HK,REV_HIGH,2021-08-25,2021-08-26,3,30.556911961696255,0.02253874299253674,33.375292252118285,STOP,2021-08-31,3,-0.022538742992536775,-1.0
0005.HK,HK,REV_HIGH,2022-04-13,2022-04-19,1,40.20142273388506,0.014967272527186945,41.423119502443065,TARGET,2022-04-21,2,0.014967272527186992,1.0
0005.HK,HK,REV_HIGH,2022-04-13,2022-04-19,2,40.20142273388506,0.014967272527186945,42.03396788672207,TARGET,2022-04-21,2,0.029934545054373984,2.0
0005.HK,HK,REV_HIGH,2022-04-13,2022-04-19,3,40.20142273388506,0.014967272527186945,42.64481627100107,STOP,2022-04-25,4,-0.014967272527186992,-1.0
0005.HK,HK,REV_HIGH+EMA20,2022-04-13,2022-04-19,1,40.20142273388506,0.014967272527186945,41.423119502443065,TARGET,2022-04-21,2,0.014967272527186992,1.0
0005.HK,HK,REV_HIGH+EMA20,2022-04-13,2022-04-19,2,40.20142273388506,0.014967272527186945,42.03396788672207,TARGET,2022-04-21,2,0.029934545054373984,2.0
0005.HK,HK,REV_HIGH+EMA20,2022-04-13,2022-04-19,3,40.20142273388506,0.014967272527186945,42.64481627100107,STOP,2022-04-25,4,-0.014967272527186992,-1.0
0005.HK,HK,REV_HIGH,2022-04-19,2022-04-20,1,39.97236107883266,0.02965701267111329,42.41574622097201,STOP,2022-04-25,3,-0.029657012671113314,-1.0
0005.HK,HK,REV_HIGH,2022-04-19,2022-04-20,2,39.97236107883266,0.02965701267111329,43.637438792041685,STOP,2022-04-25,3,-0.029657012671113314,-1.0
0005.HK,HK,REV_HIGH,2022-04-19,2022-04-20,3,39.97236107883266,0.02965701267111329,44.85913136311136,STOP,2022-04-25,3,-0.029657012671113314,-1.0
0005.HK,HK,PREV5_HIGH,2022-04-19,2022-04-21,1,39.97236107883266,0.04818176286197184,44.01922369899937,STOP,2022-04-25,2,-0.048181762861971844,-1.0
0005.HK,HK,PREV5_HIGH,2022-04-19,2022-04-21,2,39.97236107883266,0.04818176286197184,46.04265500908272,STOP,2022-04-25,2,-0.048181762861971844,-1.0
0005.HK,HK,PREV5_HIGH,2022-04-19,2022-04-21,3,39.97236107883266,0.04818176286197184,48.066086319166075,STOP,2022-04-25,2,-0.048181762861971844,-1.0
0005.HK,HK,REV_HIGH+EMA20,2022-04-19,2022-04-20,1,39.97236107883266,0.02965701267111329,42.41574622097201,STOP,2022-04-25,3,-0.029657012671113314,-1.0
0005.HK,HK,REV_HIGH+EMA20,2022-04-19,2022-04-20,2,39.97236107883266,0.02965701267111329,43.637438792041685,STOP,2022-04-25,3,-0.029657012671113314,-1.0
0005.HK,HK,REV_HIGH+EMA20,2022-04-19,2022-04-20,3,39.97236107883266,0.02965701267111329,44.85913136311136,STOP,2022-04-25,3,-0.029657012671113314,-1.0
0005.HK,HK,BOTH_HIGHS,2022-04-19,2022-04-21,1,39.97236107883266,0.04818176286197184,44.01922369899937,STOP,2022-04-25,2,-0.048181762861971844,-1.0
0005.HK,HK,BOTH_HIGHS,2022-04-19,2022-04-21,2,39.97236107883266,0.04818176286197184,46.04265500908272,STOP,2022-04-25,2,-0.048181762861971844,-1.0
0005.HK,HK,BOTH_HIGHS,2022-04-19,2022-04-21,3,39.97236107883266,0.04818176286197184,48.066086319166075,STOP,2022-04-25,2,-0.048181762861971844,-1.0
0005.HK,HK,BOTH_HIGHS+EMA20,2022-04-19,2022-04-21,1,39.97236107883266,0.04818176286197184,44.01922369899937,STOP,2022-04-25,2,-0.048181762861971844,-1.0
0005.HK,HK,BOTH_HIGHS+EMA20,2022-04-19,2022-04-21,2,39.97236107883266,0.04818176286197184,46.04265500908272,STOP,2022-04-25,2,-0.048181762861971844,-1.0
0005.HK,HK,BOTH_HIGHS+EMA20,2022-04-19,2022-04-21,3,39.97236107883266,0.04818176286197184,48.066086319166075,STOP,2022-04-25,2,-0.048181762861971844,-1.0
0005.HK,HK,REV_HIGH,2022-07-07,2022-07-08,1,37.032652539866085,0.026104213531363614,39.017892198903446,STOP,2022-07-15,5,-0.026104213531363607,-1.0
0005.HK,HK,REV_HIGH,2022-07-07,2022-07-08,2,37.032652539866085,0.026104213531363614,40.01051202842213,STOP,2022-07-15,5,-0.026104213531363607,-1.0
0005.HK,HK,REV_HIGH,2022-07-07,2022-07-08,3,37.032652539866085,0.026104213531363614,41.00313185794081,STOP,2022-07-15,5,-0.026104213531363607,-1.0
0005.HK,HK,REV_HIGH,2022-08-25,2022-08-30,1,37.156034808393706,0.023398025946157645,38.93644871211412,STOP,2022-09-02,3,-0.023398025946157697,-1.0
0005.HK,HK,REV_HIGH,2022-08-25,2022-08-30,2,37.156034808393706,0.023398025946157645,39.82665566397433,STOP,2022-09-02,3,-0.023398025946157697,-1.0
0005.HK,HK,REV_HIGH,2022-08-25,2022-08-30,3,37.156034808393706,0.023398025946157645,40.716862615834536,STOP,2022-09-02,3,-0.023398025946157697,-1.0
0005.HK,HK,REV_HIGH,2022-09-02,2022-09-06,1,36.84641348707419,0.024589958247649455,38.70419991624614,STOP,2022-09-07,1,-0.024589958247649424,-1.0
0005.HK,HK,REV_HIGH,2022-09-02,2022-09-06,2,36.84641348707419,0.024589958247649455,39.633093130832115,STOP,2022-09-07,1,-0.024589958247649424,-1.0
0005.HK,HK,REV_HIGH,2022-09-02,2022-09-06,3,36.84641348707419,0.024589958247649455,40.56198634541809,STOP,2022-09-07,1,-0.024589958247649424,-1.0
0005.HK,HK,REV_HIGH,2023-09-11,2023-09-12,1,46.5428934091468,0.01898186125907524,48.34402370511101,TARGET,2023-09-13,1,0.018981861259075306,1.0
0005.HK,HK,REV_HIGH,2023-09-11,2023-09-12,2,46.5428934091468,0.01898186125907524,49.24458885309312,TARGET,2023-09-14,2,0.03796372251815039,2.0
0005.HK,HK,REV_HIGH,2023-09-11,2023-09-12,3,46.5428934091468,0.01898186125907524,50.14515400107523,TARGET,2023-09-15,3,0.056945583777225695,3.0
0005.HK,HK,PREV5_HIGH,2023-09-11,2023-09-14,1,46.5428934091468,0.048535438477710184,51.29131984768914,TIME,2023-09-28,10,0.014225950428149448,0.293104397000198
0005.HK,HK,PREV5_HIGH,2023-09-11,2023-09-14,2,46.5428934091468,0.048535438477710184,53.66553306696031,TIME,2023-09-28,10,0.014225950428149448,0.293104397000198
0005.HK,HK,PREV5_HIGH,2023-09-11,2023-09-14,3,46.5428934091468,0.048535438477710184,56.03974628623148,TIME,2023-09-28,10,0.014225950428149448,0.293104397000198
0005.HK,HK,REV_HIGH+EMA20,2023-09-11,2023-09-13,1,46.5428934091468,0.03644064518378845,50.06328487454461,TARGET,2023-09-15,2,0.03644064518378842,1.0
0005.HK,HK,REV_HIGH+EMA20,2023-09-11,2023-09-13,2,46.5428934091468,0.03644064518378845,51.82348060724351,TIME,2023-09-27,10,0.03135591179056996,0.8604653301945215
0005.HK,HK,REV_HIGH+EMA20,2023-09-11,2023-09-13,3,46.5428934091468,0.03644064518378845,53.583676339942414,TIME,2023-09-27,10,0.03135591179056996,0.8604653301945215
0005.HK,HK,BOTH_HIGHS,2023-09-11,2023-09-14,1,46.5428934091468,0.048535438477710184,51.29131984768914,TIME,2023-09-28,10,0.014225950428149448,0.293104397000198
0005.HK,HK,BOTH_HIGHS,2023-09-11,2023-09-14,2,46.5428934091468,0.048535438477710184,53.66553306696031,TIME,2023-09-28,10,0.014225950428149448,0.293104397000198
0005.HK,HK,BOTH_HIGHS,2023-09-11,2023-09-14,3,46.5428934091468,0.048535438477710184,56.03974628623148,TIME,2023-09-28,10,0.014225950428149448,0.293104397000198
0005.HK,HK,BOTH_HIGHS+EMA20,2023-09-11,2023-09-14,1,46.5428934091468,0.048535438477710184,51.29131984768914,TIME,2023-09-28,10,0.014225950428149448,0.293104397000198
0005.HK,HK,BOTH_HIGHS+EMA20,2023-09-11,2023-09-14,2,46.5428934091468,0.048535438477710184,53.66553306696031,TIME,2023-09-28,10,0.014225950428149448,0.293104397000198
0005.HK,HK,BOTH_HIGHS+EMA20,2023-09-11,2023-09-14,3,46.5428934091468,0.048535438477710184,56.03974628623148,TIME,2023-09-28,10,0.014225950428149448,0.293104397000198
0005.HK,HK,REV_HIGH,2024-02-14,2024-02-15,1,49.539199301960345,0.02689467801428165,52.27752738260998,TARGET,2024-02-21,4,0.02689467801428158,1.0
0005.HK,HK,REV_HIGH,2024-02-14,2024-02-15,2,49.539199301960345,0.02689467801428165,53.6466914229348,STOP,2024-02-22,5,-0.026894678014281692,-1.0
0005.HK,HK,REV_HIGH,2024-02-14,2024-02-15,3,49.539199301960345,0.02689467801428165,55.01585546325962,STOP,2024-02-22,5,-0.026894678014281692,-1.0
0005.HK,HK,REV_HIGH+EMA20,2024-02-14,2024-02-15,1,49.539199301960345,0.02689467801428165,52.27752738260998,TARGET,2024-02-21,4,0.02689467801428158,1.0
0005.HK,HK,REV_HIGH+EMA20,2024-02-14,2024-02-15,2,49.539199301960345,0.02689467801428165,53.6466914229348,STOP,2024-02-22,5,-0.026894678014281692,-1.0
0005.HK,HK,REV_HIGH+EMA20,2024-02-14,2024-02-15,3,49.539199301960345,0.02689467801428165,55.01585546325962,STOP,2024-02-22,5,-0.026894678014281692,-1.0
0005.HK,HK,REV_HIGH,2024-09-09,2024-09-10,1,60.16879412236928,0.016296221702919614,62.162329229681504,STOP,2024-09-11,1,-0.016296221702919667,-1.0
0005.HK,HK,REV_HIGH,2024-09-09,2024-09-10,2,60.16879412236928,0.016296221702919614,63.15909678333762,STOP,2024-09-11,1,-0.016296221702919667,-1.0
0005.HK,HK,REV_HIGH,2024-09-09,2024-09-10,3,60.16879412236928,0.016296221702919614,64.15586433699373,STOP,2024-09-11,1,-0.016296221702919667,-1.0
0005.HK,HK,REV_HIGH+EMA20,2024-09-09,2024-09-10,1,60.16879412236928,0.016296221702919614,62.162329229681504,STOP,2024-09-11,1,-0.016296221702919667,-1.0
0005.HK,HK,REV_HIGH+EMA20,2024-09-09,2024-09-10,2,60.16879412236928,0.016296221702919614,63.15909678333762,STOP,2024-09-11,1,-0.016296221702919667,-1.0
0005.HK,HK,REV_HIGH+EMA20,2024-09-09,2024-09-10,3,60.16879412236928,0.016296221702919614,64.15586433699373,STOP,2024-09-11,1,-0.016296221702919667,-1.0
0005.HK,HK,REV_HIGH,2024-11-13,2024-11-15,1,62.92904852861778,0.01434727158179297,64.76105309491737,TARGET,2024-11-18,1,0.014347271581792942,0.9999999999999922
0005.HK,HK,REV_HIGH,2024-11-13,2024-11-15,2,62.92904852861778,0.01434727158179297,65.67705537806718,TARGET,2024-11-22,5,0.028694543163585884,2.0
0005.HK,HK,REV_HIGH,2024-11-13,2024-11-15,3,62.92904852861778,0.01434727158179297,66.59305766121699,TIME,2024-11-29,10,0.04017214491093979,2.7999849784623296
0005.HK,HK,REV_HIGH+EMA20,2024-11-13,2024-11-18,1,62.92904852861778,0.026222614772045544,66.31825066571815,TARGET,2024-11-29,9,0.02622261477204546,0.9999999999999958
0005.HK,HK,REV_HIGH+EMA20,2024-11-13,2024-11-18,2,62.92904852861778,0.026222614772045544,68.01285173426835,TIME,2024-12-02,10,0.02834864812567983,1.0810763294246575
0005.HK,HK,REV_HIGH+EMA20,2024-11-13,2024-11-18,3,62.92904852861778,0.026222614772045544,69.70745280281855,TIME,2024-12-02,10,0.02834864812567983,1.0810763294246575
0005.HK,HK,REV_HIGH,2025-03-12,2025-03-13,1,79.30655580363336,0.019848263403441715,82.51850217976508,TARGET,2025-03-17,2,0.019848263403441813,1.0
0005.HK,HK,REV_HIGH,2025-03-12,2025-03-13,2,79.30655580363336,0.019848263403441715,84.12447536783094,TARGET,2025-03-18,3,0.0396965268068834,2.0
0005.HK,HK,REV_HIGH,2025-03-12,2025-03-13,3,79.30655580363336,0.019848263403441715,85.7304485558968,TIME,2025-03-27,10,0.04378283184353737,2.2058772071689323
0005.HK,HK,REV_HIGH+EMA20,2025-03-12,2025-03-13,1,79.30655580363336,0.019848263403441715,82.51850217976508,TARGET,2025-03-17,2,0.019848263403441813,1.0
0005.HK,HK,REV_HIGH+EMA20,2025-03-12,2025-03-13,2,79.30655580363336,0.019848263403441715,84.12447536783094,TARGET,2025-03-18,3,0.0396965268068834,2.0
0005.HK,HK,REV_HIGH+EMA20,2025-03-12,2025-03-13,3,79.30655580363336,0.019848263403441715,85.7304485558968,TIME,2025-03-27,10,0.04378283184353737,2.2058772071689323
0005.HK,HK,REV_HIGH,2025-10-13,2025-10-15,1,96.43962526960863,0.029951694302040477,102.39506100968825,TARGET,2025-10-30,10,0.029951694302040588,1.0
0005.HK,HK,REV_HIGH,2025-10-13,2025-10-15,2,96.43962526960863,0.029951694302040477,105.37277887972806,TARGET,2025-10-30,10,0.059903388604080954,2.0
0005.HK,HK,REV_HIGH,2025-10-13,2025-10-15,3,96.43962526960863,0.029951694302040477,108.35049674976787,TIME,2025-10-30,10,0.043478350956922984,1.4516157422840998
0005.HK,HK,REV_HIGH,2026-02-24,2026-02-25,1,128.6786126930341,0.06797468409745858,147.44824887923153,STOP,2026-03-04,5,-0.06797468409745855,-1.0
0005.HK,HK,REV_HIGH,2026-02-24,2026-02-25,2,128.6786126930341,0.06797468409745858,156.83306697233024,STOP,2026-03-04,5,-0.06797468409745855,-1.0
0005.HK,HK,REV_HIGH,2026-02-24,2026-02-25,3,128.6786126930341,0.06797468409745858,166.21788506542896,STOP,2026-03-04,5,-0.06797468409745855,-1.0
0005.HK,HK,PREV5_HIGH,2026-02-24,2026-02-25,1,128.6786126930341,0.06797468409745858,147.44824887923153,STOP,2026-03-04,5,-0.06797468409745855,-1.0
0005.HK,HK,PREV5_HIGH,2026-02-24,2026-02-25,2,128.6786126930341,0.06797468409745858,156.83306697233024,STOP,2026-03-04,5,-0.06797468409745855,-1.0
0005.HK,HK,PREV5_HIGH,2026-02-24,2026-02-25,3,128.6786126930341,0.06797468409745858,166.21788506542896,STOP,2026-03-04,5,-0.06797468409745855,-1.0
0005.HK,HK,REV_HIGH+EMA20,2026-02-24,2026-02-25,1,128.6786126930341,0.06797468409745858,147.44824887923153,STOP,2026-03-04,5,-0.06797468409745855,-1.0
0005.HK,HK,REV_HIGH+EMA20,2026-02-24,2026-02-25,2,128.6786126930341,0.06797468409745858,156.83306697233024,STOP,2026-03-04,5,-0.06797468409745855,-1.0
0005.HK,HK,REV_HIGH+EMA20,2026-02-24,2026-02-25,3,128.6786126930341,0.06797468409745858,166.21788506542896,STOP,2026-03-04,5,-0.06797468409745855,-1.0
0005.HK,HK,BOTH_HIGHS,2026-02-24,2026-02-25,1,128.6786126930341,0.06797468409745858,147.44824887923153,STOP,2026-03-04,5,-0.06797468409745855,-1.0
0005.HK,HK,BOTH_HIGHS,2026-02-24,2026-02-25,2,128.6786126930341,0.06797468409745858,156.83306697233024,STOP,2026-03-04,5,-0.06797468409745855,-1.0
0005.HK,HK,BOTH_HIGHS,2026-02-24,2026-02-25,3,128.6786126930341,0.06797468409745858,166.21788506542896,STOP,2026-03-04,5,-0.06797468409745855,-1.0
0005.HK,HK,BOTH_HIGHS+EMA20,2026-02-24,2026-02-25,1,128.6786126930341,0.06797468409745858,147.44824887923153,STOP,2026-03-04,5,-0.06797468409745855,-1.0
0005.HK,HK,BOTH_HIGHS+EMA20,2026-02-24,2026-02-25,2,128.6786126930341,0.06797468409745858,156.83306697233024,STOP,2026-03-04,5,-0.06797468409745855,-1.0
0005.HK,HK,BOTH_HIGHS+EMA20,2026-02-24,2026-02-25,3,128.6786126930341,0.06797468409745858,166.21788506542896,STOP,2026-03-04,5,-0.06797468409745855,-1.0
0005.HK,HK,REV_HIGH,2026-03-09,2026-03-10,1,123.26055793934357,0.06254596457302573,139.70819206065642,STOP,2026-03-13,3,-0.06254596457302575,-1.0
0005.HK,HK,REV_HIGH,2026-03-09,2026-03-10,2,123.26055793934357,0.06254596457302573,147.93200912131286,STOP,2026-03-13,3,-0.06254596457302575,-1.0
0005.HK,HK,REV_HIGH,2026-03-09,2026-03-10,3,123.26055793934357,0.06254596457302573,156.1558261819693,STOP,2026-03-13,3,-0.06254596457302575,-1.0
0005.HK,HK,REV_HIGH,2026-03-16,2026-03-18,1,118.46492206948757,0.06802191755883702,135.757627368989,STOP,2026-03-23,3,-0.06802191755883702,-1.0
0005.HK,HK,REV_HIGH,2026-03-16,2026-03-18,2,118.46492206948757,0.06802191755883702,144.4039800187397,STOP,2026-03-23,3,-0.06802191755883702,-1.0
0005.HK,HK,REV_HIGH,2026-03-16,2026-03-18,3,118.46492206948757,0.06802191755883702,153.0503326684904,STOP,2026-03-23,3,-0.06802191755883702,-1.0
0005.HK,HK,REV_HIGH,2026-06-11,2026-06-12,1,133.4172826002651,0.06512613117980744,152.00578258528176,TIME,2026-06-29,10,0.03361345436306751,0.5161285301941836
0005.HK,HK,REV_HIGH,2026-06-11,2026-06-12,2,133.4172826002651,0.06512613117980744,161.3000325777901,TIME,2026-06-29,10,0.03361345436306751,0.5161285301941836
0005.HK,HK,REV_HIGH,2026-06-11,2026-06-12,3,133.4172826002651,0.06512613117980744,170.59428257029842,TIME,2026-06-29,10,0.03361345436306751,0.5161285301941836
0005.HK,HK,REV_HIGH+EMA20,2026-06-11,2026-06-12,1,133.4172826002651,0.06512613117980744,152.00578258528176,TIME,2026-06-29,10,0.03361345436306751,0.5161285301941836
0005.HK,HK,REV_HIGH+EMA20,2026-06-11,2026-06-12,2,133.4172826002651,0.06512613117980744,161.3000325777901,TIME,2026-06-29,10,0.03361345436306751,0.5161285301941836
0005.HK,HK,REV_HIGH+EMA20,2026-06-11,2026-06-12,3,133.4172826002651,0.06512613117980744,170.59428257029842,TIME,2026-06-29,10,0.03361345436306751,0.5161285301941836
0016.HK,HK,REV_HIGH,2020-01-08,2020-01-09,1,85.02312450334352,0.028764955509580147,90.05936451032835,TARGET,2020-01-13,2,0.028764955509580137,1.0
0016.HK,HK,REV_HIGH,2020-01-08,2020-01-09,2,85.02312450334352,0.028764955509580147,92.57748451382076,TIME,2020-01-23,10,-0.019458688470470165,-0.6764720516946219
0016.HK,HK,REV_HIGH,2020-01-08,2020-01-09,3,85.02312450334352,0.028764955509580147,95.09560451731318,TIME,2020-01-23,10,-0.019458688470470165,-0.6764720516946219
0016.HK,HK,PREV5_HIGH,2020-01-08,2020-01-13,1,85.02312450334352,0.05358630010824991,94.65120716169554,STOP,2020-01-24,9,-0.05358630010824994,-1.0
0016.HK,HK,PREV5_HIGH,2020-01-08,2020-01-13,2,85.02312450334352,0.05358630010824991,99.46524849087155,STOP,2020-01-24,9,-0.05358630010824994,-1.0
0016.HK,HK,PREV5_HIGH,2020-01-08,2020-01-13,3,85.02312450334352,0.05358630010824991,104.27928982004755,STOP,2020-01-24,9,-0.05358630010824994,-1.0
0016.HK,HK,REV_HIGH+EMA20,2020-01-08,2020-01-09,1,85.02312450334352,0.028764955509580147,90.05936451032835,TARGET,2020-01-13,2,0.028764955509580137,1.0
0016.HK,HK,REV_HIGH+EMA20,2020-01-08,2020-01-09,2,85.02312450334352,0.028764955509580147,92.57748451382076,TIME,2020-01-23,10,-0.019458688470470165,-0.6764720516946219
0016.HK,HK,REV_HIGH+EMA20,2020-01-08,2020-01-09,3,85.02312450334352,0.028764955509580147,95.09560451731318,TIME,2020-01-23,10,-0.019458688470470165,-0.6764720516946219
0016.HK,HK,BOTH_HIGHS,2020-01-08,2020-01-13,1,85.02312450334352,0.05358630010824991,94.65120716169554,STOP,2020-01-24,9,-0.05358630010824994,-1.0
0016.HK,HK,BOTH_HIGHS,2020-01-08,2020-01-13,2,85.02312450334352,0.05358630010824991,99.46524849087155,STOP,2020-01-24,9,-0.05358630010824994,-1.0
0016.HK,HK,BOTH_HIGHS,2020-01-08,2020-01-13,3,85.02312450334352,0.05358630010824991,104.27928982004755,STOP,2020-01-24,9,-0.05358630010824994,-1.0
0016.HK,HK,BOTH_HIGHS+EMA20,2020-01-08,2020-01-13,1,85.02312450334352,0.05358630010824991,94.65120716169554,STOP,2020-01-24,9,-0.05358630010824994,-1.0
0016.HK,HK,BOTH_HIGHS+EMA20,2020-01-08,2020-01-13,2,85.02312450334352,0.05358630010824991,99.46524849087155,STOP,2020-01-24,9,-0.05358630010824994,-1.0
0016.HK,HK,BOTH_HIGHS+EMA20,2020-01-08,2020-01-13,3,85.02312450334352,0.05358630010824991,104.27928982004755,STOP,2020-01-24,9,-0.05358630010824994,-1.0
0016.HK,HK,REV_HIGH,2020-02-25,2020-02-26,1,81.61627586308158,0.010771910967154331,83.39374916133248,STOP,2020-02-27,1,-0.010771910967154352,-1.0
0016.HK,HK,REV_HIGH,2020-02-25,2020-02-26,2,81.61627586308158,0.010771910967154331,84.28248581045793,STOP,2020-02-27,1,-0.010771910967154352,-1.0
0016.HK,HK,REV_HIGH,2020-02-25,2020-02-26,3,81.61627586308158,0.010771910967154331,85.17122245958338,STOP,2020-02-27,1,-0.010771910967154352,-1.0
0016.HK,HK,REV_HIGH,2020-02-26,2020-02-27,1,81.3940908012312,0.028293401075935122,86.13403114701099,STOP,2020-02-28,1,-0.028293401075935143,-1.0
0016.HK,HK,REV_HIGH,2020-02-26,2020-02-27,2,81.3940908012312,0.028293401075935122,88.50400131990088,STOP,2020-02-28,1,-0.028293401075935143,-1.0
0016.HK,HK,REV_HIGH,2020-02-26,2020-02-27,3,81.3940908012312,0.028293401075935122,90.87397149279077,STOP,2020-02-28,1,-0.028293401075935143,-1.0
0016.HK,HK,REV_HIGH,2020-07-10,2020-07-15,1,72.82960451986851,0.014698420663199735,75.0025030240768,STOP,2020-07-16,1,-0.014698420663199707,-1.0
0016.HK,HK,REV_HIGH,2020-07-10,2020-07-15,2,72.82960451986851,0.014698420663199735,76.08895227618095,STOP,2020-07-16,1,-0.014698420663199707,-1.0
0016.HK,HK,REV_HIGH,2020-07-10,2020-07-15,3,72.82960451986851,0.014698420663199735,77.1754015282851,STOP,2020-07-16,1,-0.014698420663199707,-1.0
0016.HK,HK,REV_HIGH,2021-03-25,2021-03-26,1,87.30326990722273,0.02541637415315982,91.85687108398821,TARGET,2021-03-30,2,0.025416374153159893,1.0
0016.HK,HK,REV_HIGH,2021-03-25,2021-03-26,2,87.30326990722273,0.02541637415315982,94.13367167237095,TARGET,2021-03-30,2,0.050832748306319564,2.0
0016.HK,HK,REV_HIGH,2021-03-25,2021-03-26,3,87.30326990722273,0.02541637415315982,96.41047226075369,TARGET,2021-04-14,10,0.07624912245947946,3.0
